playerId,name
8479462,Tarmo Reunanen
8477070,Liam O'Brien
8478013,Jake Walman
8479986,Kole Lind
8482241,Radim Zohorna
8480459,Pius Suter
8481626,Arttu Ruotsalainen
8478949,Kole Sherwood
8481178,Egor Zamula
8479378,Logan Stanley
8476390,Joseph Cramarossa
8480053,Alexander Chmelevski
8480058,Pierre-Olivier Joseph
8478040,Austin Poganski
8478864,Kirill Kaprizov
8479546,Oskar Steen
8479573,Mikhail Maltsev
8477446,Michael McCarron
8480817,K'Andre Miller
8481582,Nicholas Robertson
8480467,Austin Strand
8481596,Shane Pinto
8479602,Jeremy Davies
8479355,Olli Juolevi
8480304,Jayden Halbgewachs
8478447,Nick Merkley
8480019,Isaac Ratcliffe
8476989,Petteri Lindbohm
8480007,Jonas Rondbjerg
8482197,Adam Raska
8483397,Marc McLaughlin
8480071,Robin Salo
8482655,J.J. Moser
8479534,Linus Hogberg
8481711,Matias Maccelli
8476982,Danny O'Regan
8481461,Corey Schueneman
8481004,Josiah Slavin
8481553,Bobby Brink
8479359,Beck Malenstyn
8482125,Alexander Holtz
8479419,Brett Murray
8479421,Jacob Moverare
8480980,Connor Dewar
8478173,Hayden Hodgson
8479543,Michael Pezzetta
8479536,Axel Jonsson-Fjallby
8480008,Adam Ruzicka
8480878,Nils Lundkvist
8480979,Nathan Smith
8480870,Benoit-Olivier Groulx
8481521,Ronnie Attard
8482665,Matty Beniers
8481532,Alex Turcotte
8482192,Isaak Phillips
8481537,Nikita Okhotiuk
8483570,Ben Meyers
8481656,Aliaksei Protas
8481239,Samuel Fagemo
8479364,Tim Gettinger
8478438,Thomas Novak
8482745,Mason McTavish
8479362,Riley Tufte
8481560,Arthur Kaliyev
8481517,Brett Leason
8480306,Grant Hutton
8482671,Owen Power
8479341,Cam Dineen
8479373,Jonathan Dahlen
8482073,Braden Schneider
8478178,Darren Raddysh
8481557,Matt Boldy
8481580,Connor McMichael
8479991,Jake Leschyshyn
8481598,Philip Broberg
8482705,Cole Sillinger
8479520,Brandon Duhaime
8479383,Boris Katchouk
8479578,Casey Fitzgerald
8481655,Cole Schwindt
8480060,Scott Reedy
8481542,Moritz Seider
8481093,Rafael Harvey-Pinard
8479619,Michael Carcone
8480434,Sean Durzi
8479304,Kyle Criscuolo
8482660,Kent Johnson
8481577,Philip Tomasino
8480049,Dylan Samberg
8477419,Mason Geertsen
8479597,Chase Priskie
8480188,Fabian Zetterlund
8478051,Max Willman
8480053,Sasha Chmelevski
8482089,Jake Neighbours
8480441,Trey Fix-Wolansky
8481032,Paul Cotter
8480192,Johnathan Kovacevic
8477426,Nicholas Paul
8480887,Jordan Harris
8481575,Lassi Thomson
8481161,Jake Christiansen
8479390,Taylor Raddysh
8478840,Will Borgen
8480281,Alexei Toropchenko
8480863,Gabriel Fortier
8478062,Dysin Mayo
8481059,Scott Perunovich
8478250,Vladimir Tkachev
8480890,Jan Jenik
8480355,Mark Kastelic
8480847,Ryan Merkley
8482834,Jesper Froden
8480443,Kristian Reichel
8480292,Carson Meyer
8480231,Jakub Galvas
8482148,Hendrix Lapierre
8481617,Vasily Podkolzin
8480988,Riley Damiani
8481720,Nicholas Abruzzese
8482078,Lucas Raymond
8479981,Jonah Gadjovich
8482111,Justin Barron
8479729,Kristians Rubins
8483565,Nick Blankenburg
8482093,Seth Jarvis
8482117,Lukas Reichel
8482110,Dawson Mercer
8481581,Thomas Harley
8476345,Gregory Hofmann
8481061,Jasper Weatherby
8481606,Jordan Spence
8482667,William Eklund
8477460,Laurent Dauphin
8480220,Noah Cates
8481701,Santeri Hatakka
8481609,Vladislav Kolyachonok
8481102,Egor Sokolov
8479338,Markus Niemelainen
8482062,Cole Smith
8479289,Ethan Prow
8480855,Jack McBain
8481568,Alex Vlasic
8480846,Sampo Ranta
8482624,Daniil Miromanov
8482113,Anton Lundell
8479367,William Lockwood
8482133,Thomas Bordeleau
8476867,Brendan Gaunce
8479512,Kasper Bjorkqvist
8480216,Jacob Peterson
8480448,Parker Kelly
8475968,Alex Belzile
8481555,Mattias Norlinder
8481058,Jesse Ylonen
8482475,Yegor Chinakhov
8481441,Joe Snively
8479933,Gerry Mayhew
8479941,Justin Danforth
8482149,Cole Perfetti
8481704,Juuso Parssinen
8482147,Jean-Luc Foudy
8482079,Marco Rossi
8481605,Jackson LaCombe
8482762,Simon Edvinsson
8480242,Arnaud Durandeau
8482175,JJ Peterka
8481563,Drew Helleson
8478438,Tommy Novak
8478224,Luke Philp
8479533,Joona Koppanen
8482452,Elliot Desnoyers
8482095,Tyler Kleven
8475825,Jani Hakanp
8480823,Alexander Alexeyev
8482964,Arber Xhekaj
8479576,Vincent Desharnais
8481754,Nikita Nesterenko
8482691,Aatu Raty
8484287,Cole McWard
8482092,Ridly Greig
8478450,Parker Wotherspoon
8482496,Nils Aman
8481006,Tyler Tucker
8483460,David Jiricek
8482399,Billy Sweezey
8480995,Pontus Holmberg
8482109,Alexis Lafrenire
8480245,Olle Lycksell
8481167,Brayden Pachal
8482146,Luke Evangelista
8481043,Cole Koepke
8477981,Roland McKeown
8482824,Nick Cicek
8480267,Samuel Walker
8480439,Mac Hollowell
8478147,Bokondji Imama
8480084,Nick DeSimone
8480246,Nick Perbix
8480891,Michael Kesselring
8484254,Akito Hirose
8479518,Fredrik Karlstrom
8483515,Juraj Slafkovsky
8481550,Adam Beckman
8482077,Dylan Holloway
8481013,Jonatan Berggren
8481056,Spencer Stastney
8483620,Marcus Bjork
8481072,Tim Berni
8481725,Elmer Soderblom
8481604,Pavel Dorofeyev
8482122,Brock Faber
8480281,Alexey Toropchenko
8479591,Michael Eyssimont
8480893,Kirill Marchenko
8483524,Shane Wright
8482259,Bobby McMann
8481527,Kaedan Korczak
8482720,Matthew Knies
8481585,Egor Afanasyev
8478409,Anthony Richard
8482711,Stanislav Svozil
8480835,Jack Drury
8477993,Justin Kirkland
8482740,Wyatt Johnston
8482081,Sean Farrell
8483808,Andrei Kuzmenko
8480252,Cole Guttman
8484256,Jake Livingstone
8482159,Tyson Foerster
8481683,Aidan McDonough
8478028,Fredrik Olofsson
8475690,Chris Tanev
8479329,Frederic Allard
8480468,James Hamblin
8480880,Jakub Lauko
8482861,Vincent Iorio
8479972,Mason Shaw
8481601,Simon Holmstrom
8483619,Filip Roos
8482087,Kaiden Guhle
8481543,Nikita Alexandrov
8477467,Gustav Olofsson
8481592,Jakob Pelletier
8481541,Samuel Bolduc
8482105,Jake Sanderson
8482730,Brandt Clarke
8482699,Dylan Guenther
8483597,Milos Kelemen
8482181,Tristen Robins
8480328,David Gust
8481422,Jacob Lucchini
8482097,Jack Quinn
8478136,Jake Middleton
8482116,Tim Sttzle
8481567,Henry Thrun
8484125,Hunter McKown
8483630,Pavol Regenda
8482652,Walker Duehr
8481712,Matej Blumel
8482176,Wyatt Kaiser
8484166,Adam Fantilli
8481743,Marc Del Gaizo
8482162,Roby Jarventie
8482744,James Malatesta
8482155,Alex Laferriere
8482070,Mitchell Chaffee
8483457,Lane Hutson
8481719,Maxwell Crozier
8478483,Mitch Marner
8484144,Connor Bedard
8483490,Pavel Mintyukov
8482807,Ethan Del Mastro
8483499,Liam Ohgren
8482679,Matt Coronato
8479522,Hardy Haman Aktell
8482470,Ilya Solovyov
8480834,Ty Emberson
8482460,Matt Rempe
8482713,Mackie Samoskevich
8481806,Louis Crevier
8480851,Akil Thomas
8482144,Jack Thompson
8482177,Marat Khusnutdinov
8482684,Luke Hughes
8481789,Tye Kartye
8481028,Martin Pospisil
8482858,Ryker Evans
8480990,Declan Chisholm
8481024,Linus Karlsson
8482765,Isak Rosen
8482659,Josh Doan
8483482,Tristan Luneau
8479638,Justin Brazeau
8482511,Mason Lohrei
8484304,Uvis Balinskis
8482702,Logan Stankoven
8481065,Angus Crookshank
8481070,Hugh McGing
8481534,Raphael Lavoie
8482451,Mikael Pyyhtia
8481462,Mason Morelli
8482929,Emil Lilleberg
8480032,Shane Bowers
8479718,Alex Barr-Boulet
8477482,Zachary Sanford
8482101,Danil Gushchin
8482157,Will Cuylle
8483395,Arshdeep Bains
8483493,Frank Nazar
8481593,Jayden Struble
8482749,Joshua Roy
8484911,Collin Graf
8482737,Zack Bolduc
8477021,Alex Kerfoot
8481206,John Ludvig
8482126,Emil Andrae
8483489,Fraser Minten
8481564,Ryan Johnson
8482784,Zach Dean
8480874,Adam Ginning
8481058,Jesse Ylnen
8484153,Leo Carlsson
8484145,Zach Benson
8482118,Sam Colangelo
8478011,Louie Belpedio
8482166,Shakir Mukhamadullin
8482751,Ryan Winterton
8483495,Simon Nemec
8482476,Emil Heineman
8480836,Jonathan Gruden
8482666,Scott Morrow
8479321,Lucas Johansen
8481556,John Beecher
8481716,Dmitri Voronkov
8479330,Brandon Gignac
8482803,Olen Zellweger
8480267,Sammy Walker
8482516,Matthew Kessel
8484314,Jiri Smejkal
8478854,Ryan Shea
8482094,Daemon Hunt
8480870,Bo Groulx
8479320,Max Lajoie
8481726,Adam Edstrom
8483505,Matthew Poitras
8482061,Brandon Biro
8481237,Kyle MacLean
8483609,Adam Klapka
8482859,Zack Ostapchuk
8482153,Brendan Brisson
8483567,Georgii Merkulov
8482172,Landon Slaggert
8482074,Connor Zary
8481751,Lukas Rousek
8483431,Logan Cooley
8481578,Graeme Clarke
8481030,Jack St. Ivany
8481703,Valtteri Puustinen
8484255,Jason Polin
8483012,Logan Morrison
8483466,Kevin Korchinski
8479547,Matthew Phillips
8484325,Waltteri Merela
8483491,Ivan Miroshnichenko
8484258,Sam Malinski
8481679,Maxence Guenette
8484210,Gabe Perreault
8481607,Albert Johansson
8480840,Oskar Bck
8482201,Gage Goncalves
8482169,Helge Grans
8481042,Nikolai Kovalenko
8483398,Declan Carlile
8484779,Jett Luchanko
8484241,Matthew Wood
8484152,Luca Cagnoni
8483930,Ivan Ivan
8482102,Vasily Ponomarev
8483485,Denton Mateychuk
8480796,Martin Fehrvry
8484180,Samuel Honzek
8482209,Rory Kerins
8483476,Jonathan Lekkerimki
8482896,Tyson Kozak
8484958,Maxim Tsyplakov
8483515,Juraj Slafkovsk
8482733,Logan Mailloux
8479249,Andrew Poturalski
8481591,Sam Poulin
8483768,Victor Mancini
8484783,Artyom Levshunov
8483553,Marc Gatcomb
8479942,Dominik Shine
8485483,Karsen Dorwart
8480058,P.O Joseph
8480825,Patrick Giles
8483497,Jani Nyman
8482703,Colton Dach
8482178,Ian Moore
8484929,Juha Jaaska
8482758,Ville Koivunen
8482763,Fabian Lysell
8483481,Cam Lund
8485105,Nikita Prishchepov
8482408,Jeff Malott
8484938,Arttu Hyry
8483512,Matt Savoie
8482103,Ozzy Wiesblatt
8483447,Conor Geekie
8484976,Jere Innala
8476856,Mathew Dumba
8482726,Samuel Helenius
8482775,Oliver Kapanen
8482809,Jackson Blake
8483468,Jiri Kulich
8479372,Joshua Mahura
8482700,Nolan Allan
8483678,Elias Pettersson
8483424,Owen Beck
8479387,Keaton Middleton
8482250,Callahan Burke
8484136,Max Sasson
8483445,Cutter Gauthier
8484186,Ryan Leonard
8484801,Macklin Celebrini
8479944,Zachary Aston-Reese
8483516,Jimmy Snuggerud
8483471,Brad Lambert
8483573,Ethen Frank
8481737,Matt Stienburg
8481732,Andre Lee
8483429,Seamus Casey
8476874,Olli Mtt
8484197,Oliver Moore
8480259,Ben Jones
8483432,Luca Del Bel Belluz
8481712,Matj  Blmel
8482747,Brennan Othmann
8474034,Patrick Maroon
8479022,Rodrigo Abols
8484221,Calum Ritchie
8481491,Noah Philp
8482768,Fedor Svechkov
8483500,Noah Ostlund
8477384,Joshua Brown
8483448,Isaiah George
8479976,Juuso Vlimki
8483503,Owen Pickering
8483425,Lian Bichsel
8484227,Will Smith
8484321,Nikolas Matinpalo
8483506,Sam Rinzel
8483549,Lucas Condotta
8480828,Michael Callahan
8483472,Maveric Lamoureux
8482742,Zachary L'Heureux
8482132,Brett Berard
8484829,Justin Hryckowian
8481133,Cole Reinhardt
8482145,Mavrik Bourque
8484387,Matvei Michkov
8482787,Nikita Chibrikov
8482482,Adam Wilsby
8481486,Jimmy Schuldt
8476425,Joseph LaBate
8482634,Alex Steeves
8483733,Nikita Grebenkin
8483464,Marco Kasper
8482206,Ethan Cardwell
8483487,Rutger McGroarty
8484262,Travis Mitchell
8484860,Matvei Gridin
8483525,Danila Yurov
8482165,Yan Kuznetsov
8484388,Daniil But
8484873,Cole Hutson
8483433,Jack Devine
8483731,Alex Bump
8484240,Tom Willander
8484160,Nate Danielson
8484901,Jacob Quillan
8482174,William Villeneuve
8484471,Emmitt Finnie
8480075,Cameron Crotty
8483709,Abram Wiebe
8485391,Anton Frondell
8484150,Hunter Brzustewicz
8484230,Otto Stenberg
8483526,Danil Zhilkin
8482802,Carter Mazur
8481569,Marshall Warren
8483771,Sandis Vilmanis
8482107,Mike Benning
8482100,Alexander Nikishin
8484994,Igor Chernyshov
8483756,Jared Wright
8482737,Zachary Bolduc
8483890,Braeden Bowman
8482088,Justin Sourdif
8481219,Jonathan Aspirot
8484428,Charles Alexis Legault
8484185,Nick Lardis
8483467,Kirill Kudryavtsev
8482090,Jack Finley
8482993,Avery Hayes
8480842,Filip Hallander
8484168,Oscar Fisker Molgaard
8483676,Stephen Halliday
8480806,Isac Lundestrm
8484142,Denver Barkey
8484149,Gavin Brindley
8483669,Adam Sykora
8483463,Aleksanteri Kaskimaki
8483712,Ludvig Jansson
8483690,Noah Laba
8483752,Dominic James
8480426,Charle-Edouard D'Astous
8483687,Marek Alscher
8485512,Tim Washe
8482874,Jacob Melanson
8482715,Ryan Ufko
8485493,David Tomasek
8481721,Arseny Gritsyuk
8482475,Egor Chinakhov
8484768,Zayne Parekh
8484797,Konsta Helenius
8484305,Zach Metsa
8484798,Zeev Buium
8484800,Berkly Catton
8484793,Sacha Boisvert
8484406,Ty Mueller
8484933,Mikulas Hovorka
8485406,Porter Martone
8480876,Curtis Douglas
8485467,Luke Haymes
8485366,Matthew Schaefer
8484839,Harrison Brunicke
8484177,Lenni Hameenaho
8484509,Josh Samanski
8484169,Drew Fortescue
8484164,Dalibor Dvorsky
8484806,Sam Dickinson
8482947,Zakhar Bardakov
8483841,Xavier Parent
8483406,Taylor Ward
8484135,Parker Ford
8484234,Aydar Suniev
8484158,Easton Cowan
8485251,Kai Uchacz
8483452,Hunter Haight
8483513,Reid Schaefer
8481525,Matthew Robertson
8482804,Ty Murchison
8483728,Jared Davidson
8484214,Luca Pinelli
8484529,Connor Clattenburg
8482877,Jaroslav Chmelar
8483531,Brian Halonen
8484188,Theo Lindstein
8482911,Joel Nystrom
8485702,Max Shabanov
8484403,Florian Xhekaj
8484386,Dmitri Simashev
8484380,Wilmer Skoog
8484223,Axel Sandin-Pellikka
8485402,Michael Misa
8481848,Jacob Gaucher
8482691,Aatu Rty
8484999,Ilya Protas
8483450,Ryan Greene
8481719,Max Crozier
8482131,Donovan Sebrango
8480291,Skyler Brind'Amour
8483686,Adam Engstrom
8484984,Ivan Demidov
8482731,Tyson Hinds
8484762,Beckett Sennecke
8484794,Michael Brandsegg-Nygrd
8485414,Ben Kindel
8486056,Tyson Gross
8482953,Taylor Makar
8483465,Joakim Kemell
8483455,Isaac Howard
8483510,Elias Salomonsson
8484759,Carter Yakemchuk
8484203,Bradly Nadeau
