chart,rank,track,artists,remixers,mix,genre,bpm,key,key_letter,key_chord,length_ms,length,label,release_date,is_dj_edit,is_ugc_remix,explicit
dance-pop,50,Satisfy,Jazzy; Calvin Harris,,Original Mix,Dance / Pop,130,A Minor,A,Minor,269558,4:29,Columbia (Sony),2026-05-08,False,False,False
dance-pop,51,Waterfalls,Bobby Harvey; James Hype; Sam Harper,,Extended Mix,Dance / Pop,138,Gb Minor,G,Minor,216090,3:36,Universal-Island Records Ltd.,2025-08-08,False,False,False
dance-pop,52,Return To Bhibo,Barry Can't Swim,,Extended Mix,Dance / Pop,129,Bb Minor,B,Minor,279666,4:39,Atlantic Records UK,2026-05-29,False,False,False
dance-pop,53,Dance Dance Dance!,Barry Can't Swim,,Extended Mix,Dance / Pop,120,Db Minor,D,Minor,276763,4:36,Atlantic Records UK,2026-07-24,False,False,False
dance-pop,54,Promiscuous,Lukas & Frank,,"Extended Mix, Afro Edit",Dance / Pop,121,A Minor,A,Minor,277685,4:37,All Ways Dance,2026-01-30,False,False,False
dance-pop,55,High On Me,Jazzy; Rossi.,,Extended Mix,Dance / Pop,129,F Minor,F,Minor,247441,4:07,Chaos,2025-06-20,False,False,False
dance-pop,56,Give Me Everything,Afrojack; Ne-Yo; Pitbull; Nayer,,Original Mix,Dance / Pop,129,Eb Major,E,Major,252306,4:12,Mr.305/Polo Grounds Music/J Records,2011-06-13,False,False,False
dance-pop,57,Upside Down,David Guetta; Jaden Bojsen,,Extended Mix,Dance / Pop,128,G Minor,G,Minor,208125,3:28,SPINNIN' RECORDS,2026-02-06,False,False,False
dance-pop,58,I Need You,TwoFaced; Nikita W.,,Extended Mix,Dance / Pop,142,Db Minor,D,Minor,330245,5:30,Positiva,2025-10-24,False,False,False
dance-pop,59,How Deep Is Your Love,Calvin Harris; Disciples,,Extended Mix,Dance / Pop,122,E Minor,E,Minor,354200,5:54,Columbia (Sony),2015-08-07,False,False,False
dance-pop,60,Best Be Believing,Aluna; Riordan; AlunaGeorge; Caleb Laurenson; Danny P (IRL),,Extended Mix,Dance / Pop,134,B Minor,B,Minor,344780,5:44,Safelight Records,2026-06-19,False,False,False
dance-pop,61,Cry For You,SIDEPIECE,,Extended Mix,Dance / Pop,132,E Major,E,Major,263031,4:23,LIP SERVICE,2025-09-26,False,False,False
dance-pop,62,Inner Light,Bob Moses; Elderbrook,,Original Mix,Dance / Pop,121,Gb Minor,G,Minor,257985,4:17,Parlophone UK,2021-07-30,False,False,False
dance-pop,63,Summer,Calvin Harris,,Extended Mix,Dance / Pop,128,G Major,G,Major,296440,4:56,Columbia (Sony),2014-06-20,False,False,False
dance-pop,64,Sweet Nothing,Calvin Harris; D.O.D,,2025 Edit,Dance / Pop,130,Ab Minor,A,Minor,252025,4:12,Sony Music CG,2025-08-22,False,False,False
dance-pop,65,Feels Better,Westend,,Extended Mix,Dance / Pop,130,Bb Minor,B,Minor,299076,4:59,Trace Amounts,2026-07-03,False,False,False
dance-pop,66,Sitting In The Sun (Walking In The Rain),DumitrEscu,,Walking In The Rain,Dance / Pop,128,Bb Minor,B,Minor,345000,5:45,Chaos Records,2025-07-25,False,False,False
dance-pop,67,Blessings,Calvin Harris; Clementine Douglas,,KETTAMA Remix,Dance / Pop,130,C Minor,C,Minor,277806,4:37,Columbia (Sony),2025-07-11,False,False,False
dance-pop,68,Wake Me Up,Avicii,,Original Mix,Dance / Pop,124,D Major,D,Major,247426,4:07,Universal Music AB,2020-09-16,False,False,False
dance-pop,69,I Follow Rivers,Lykke Li,The Magician,The Magician Remix,Dance / Pop,122,A Minor,A,Minor,279635,4:39,Atlantic Records,2010-02-14,False,False,False
dance-pop,70,Destination,The Magician; Nico de Andrea,,Extended Mix,Dance / Pop,126,Eb Major,E,Major,336095,5:36,Armada Music,2026-09-18,False,False,False
dance-pop,71,Seratonin,James Hype,,Extended Mix,Dance / Pop,138,F Minor,F,Minor,194782,3:14,Universal-Island Records Ltd.,2026-05-15,False,False,False
dance-pop,72,Coming Up (It's Dare),Odd Mob; OMNOM; HYPERBEAM,,It's Dare,Dance / Pop,134,G Minor,G,Minor,245373,4:05,QueensRoadMusic/Atlantic,2025-11-14,False,False,False
dance-pop,73,Do You Mind,Kyla; Gordo,,Original Mix,Dance / Pop,123,Bb Minor,B,Minor,200000,3:20,Isekai Records,2026-09-18,False,False,False
dance-pop,74,LOOK OUT FOR ME: KETTAMA VERSION,Kettama; Turnstile,,Original Mix,Dance / Pop,142,G Minor,G,Minor,284093,4:44,Roadrunner Records,2026-08-27,False,False,False
dance-pop,75,AEIOU,The Young Punx; Kryder; Oliver Heldens,,Extended Mix,Dance / Pop,128,D Minor,D,Minor,346054,5:46,Heldeep Records,2026-07-24,False,False,False
dance-pop,76,Say Something,Sonny Fodera; Becky Hill,,Original Mix,Dance / Pop,98,E Minor,E,Minor,228947,3:48,SOLOTOKO,2026-08-21,False,False,False
dance-pop,77,I Wanna Go,Britney Spears,John Summit,John Summit Extended Remix,Dance / Pop,138,D Minor,D,Minor,260390,4:20,Experts Only,2025-10-17,False,False,False
dance-pop,78,Silence feat. Sarah McLachlan,Delerium; Sarah McLachlan; John Summit,,John Summit Extended Remix,Dance / Pop,133,A Minor,A,Minor,328441,5:28,Experts Only,2025-05-14,False,False,False
dance-pop,79,Delilah (pull me out of this),Delilah Montagu; Fred again..,,pull me out of this,Dance / Pop,134,G Minor,G,Minor,250702,4:10,Atlantic Records UK,2022-10-17,False,False,False
dance-pop,80,Latch,Sam Smith; Disclosure,,Original Mix,Dance / Pop,122,Ab Major,A,Major,256940,4:16,Universal-Island Records Ltd.,2012-01-01,False,False,False
dance-pop,81,Boombox,Saoirse,,Original Mix,Dance / Pop,133,G Major,G,Major,282431,4:42,Chaos,2026-09-04,False,False,False
dance-pop,82,Samba,ZHIKO; Karim Naas,,Extended Mix,Dance / Pop,128,Db Major,D,Major,225058,3:45,Paraiso,2026-02-20,False,False,False
dance-pop,83,Saving Up,Dom Dolla,,Extended,Dance / Pop,130,Ab Major,A,Major,347556,5:47,Three Six Zero Recordings,2023-10-06,False,False,False
dance-pop,84,Ferrari,James Hype; Miggy Dela Rosa,,Extended Mix,Dance / Pop,125,Db Minor,D,Minor,338500,5:38,The Cross Records,2022-03-15,False,False,False
dance-pop,85,Satisfy You,Kaskade; Bobby Harvey; Sam Harper,,Extended Mix,Dance / Pop,134,D Minor,D,Minor,187321,3:07,Arkade,2026-09-11,False,False,False
dance-pop,86,Think About Us,Sonny Fodera; D.O.D; Poppy Baskcomb,,Extended Mix,Dance / Pop,128,Bb Minor,B,Minor,285950,4:45,SOLOTOKO,2025-10-17,False,False,False
dance-pop,87,Don't You Want Me,The Human League,Purple Disco Machine,Purple Disco Machine Extended Mix,Dance / Pop,121,A Minor,A,Minor,467000,7:47,Virgin Records Ltd,2021-11-19,False,False,False
dance-pop,88,Perfect Pinterest Garden,Porter Robinson; Underscores; Ninajirachi,,Ninajirachi & underscores Remix,Dance / Pop,130,Gb Major,G,Major,170500,2:50,Mom+Pop Music,2026-09-18,False,False,False
dance-pop,89,Electric Soul,YOTTO; Forester,,YOTTO Remix,Dance / Pop,124,C Major,C,Major,295161,4:55,Palm Tree Records,2026-09-18,False,False,False
dance-pop,90,Take Our Time,Oden & Fatzo; Astels,,Extended Mix,Dance / Pop,120,G Minor,G,Minor,323542,5:23,Defected,2026-09-18,False,False,False
dance-pop,91,Chase The Feeling (feat. ALEXX),Alexx; Timmy Trumpet; Alle Farben,,Extended Mix,Dance / Pop,130,A Minor,A,Minor,199846,3:19,SPINNIN' RECORDS,2026-09-18,False,False,False
dance-pop,92,Nobody Can Stop Richard Finger,Levity; Richard Finger,,Levity Remix,Dance / Pop,151,B Minor,B,Minor,195200,3:15,Deadbeats,2026-09-02,False,False,True
dance-pop,93,Somebody's Watching Me,Rockwell; LUCH,,Luch Extended Remix,Dance / Pop,124,Gb Minor,G,Minor,387096,6:27,UNI/MOTOWN,2026-01-16,False,False,False
dance-pop,94,A Place You Wanna Go (Good Life),bullet tooth,,Extended Mix,Dance / Pop,132,B Minor,B,Minor,308272,5:08,Positiva,2025-10-03,False,False,False
dance-pop,95,Fine Day Anthem,Boys Noize; Skrillex; Opus III,,Extended Mix,Dance / Pop,138,Db Minor,D,Minor,262608,4:22,OWSLA,2023-07-07,False,False,False
dance-pop,96,Danceteria,Harry Romero; Madonna,,Harry Romero Remix,Dance / Pop,127,G Minor,G,Minor,427881,7:07,Warner Records,2026-08-21,False,False,False
dance-pop,97,Do You Mind,Kyla; DJ Paleface; Casnova,,Casnova Dub,Dance / Pop,133,Bb Minor,B,Minor,217147,3:37,Isekai Records,2026-06-11,False,False,False
dance-pop,98,WHERE IS MY HUSBAND!,David Guetta; Raye; Hypaton,,Extended Remix,Dance / Pop,128,C Minor,C,Minor,332789,5:32,Human Re Sources,2025-11-14,False,False,False
dance-pop,99,Shiver,John Summit; HAYLA,,Extended Mix,Dance / Pop,127,A Minor,A,Minor,292972,4:52,Experts Only,2024-02-14,False,False,False
dance-pop,100,Jolene,Destructo; Dolly Parton,,Destructo Remix,Dance / Pop,122,Db Minor,D,Minor,308876,5:08,RCA/Legacy,2021-07-01,False,False,False
melodic-house-techno,1,Palm Of Your Hands,Adriatique,,Extended Mix,Melodic House & Techno,127,A Major,A,Major,254198,4:14,X Recordings,2026-09-18,False,False,False
melodic-house-techno,2,Come To Life,Cassian; AR/CO,,Original Mix,Melodic House & Techno,130,D Major,D,Major,273403,4:33,tszr / Helix Records,2026-07-10,False,False,False
melodic-house-techno,3,Ghost Dance,Brunello,,Original Mix,Melodic House & Techno,125,C Minor,C,Minor,372480,6:12,Mellow Circus Records,2025-12-26,False,False,False
melodic-house-techno,4,Warehouse ,HotLap; Yanick,,Original Mix,Melodic House & Techno,124,Eb Major,E,Major,327096,5:27,Magnifik Music,2026-09-18,False,False,False
melodic-house-techno,5,Keep Up,Adam Beyer; Argy; Alok,,Extended Mix,Melodic House & Techno,132,D Minor,D,Minor,241818,4:01,RAVE THE WORLD,2026-09-04,False,False,False
melodic-house-techno,6,The 11th Hour,Celia Babini; Brunello,,Original Mix,Melodic House & Techno,125,G Minor,G,Minor,433920,7:13,Mellow Circus Records,2026-07-24,False,False,False
melodic-house-techno,7,Here In My Arms (Enjoy The Silence),Armin van Buuren; Silver Panda,,Extended Mix,Melodic House & Techno,132,C Minor,C,Minor,310000,5:10,Armada Music,2026-07-10,False,False,False
melodic-house-techno,8,Love Is The Dance,Âme; RY X,Ivory (IT),Ivory Remix,Melodic House & Techno,126,D Minor,D,Minor,336289,5:36,Innervisions,2026-09-04,False,False,False
melodic-house-techno,9,Stay,Bipolar Sunshine; Hardt Antoine; Nariman,,Original Mix,Melodic House & Techno,125,F Minor,F,Minor,339294,5:39,VOD,2026-09-25,False,False,False
melodic-house-techno,10,Lost Keys,Alex Wann,,Original Mix,Melodic House & Techno,124,C Minor,C,Minor,319596,5:19,tszr,2026-09-18,False,False,False
melodic-house-techno,11,Circus ,Jemi (CA),,Original Mix,Melodic House & Techno,122,G Major,G,Major,383606,6:23,Magnifik Music,2026-09-11,False,False,False
melodic-house-techno,12,Science Fiction,Brunello,,Original Mix,Melodic House & Techno,127,D Minor,D,Minor,396851,6:36,Mellow Circus Records,2026-03-06,False,False,False
melodic-house-techno,13,Other Dimension,Volkoder; Anyma (ofc),,Extended Mix,Melodic House & Techno,128,G Major,G,Major,309492,5:09,ÆDEN RECORDS,2026-08-14,False,False,False
melodic-house-techno,14,Glow,Eran Hersh; DJ Freespirit; Ben Bracha,,Extended Mix,Melodic House & Techno,124,C Major,C,Major,313548,5:13,Cavo Paradiso Records,2026-09-18,False,False,False
melodic-house-techno,15,Beauty In Us,Robbie Williams; Miss Monique,,Club Mix,Melodic House & Techno,126,Ab Major,A,Major,248095,4:08,Cr2 Records,2026-09-18,False,False,False
melodic-house-techno,16,Self Control,LAMPETEE; Osfur; UVITA,,Original Mix,Melodic House & Techno,123,Ab Major,A,Major,438473,7:18,Crosstown Rebels,2026-09-18,False,False,False
melodic-house-techno,17,Left Right,Misha; Dangel Twins,,Original Mix,Melodic House & Techno,125,Ab Major,A,Major,307200,5:07,ABRA X,2026-09-18,False,False,True
melodic-house-techno,18,More Pressure,Kiko; Olivier Giacomotto,,Original Mix,Melodic House & Techno,128,F Major,F,Major,300937,5:00,Watergate Records,2026-09-11,False,False,False
melodic-house-techno,19,SAME MAN ,Yulia Niko; Prana Flow; True Motion,,Extended Mix,Melodic House & Techno,124,F Minor,F,Minor,420000,7:00,AXEPT,2026-06-05,False,False,False
melodic-house-techno,20,March,Goom Gum,,Extended Mix,Melodic House & Techno,129,Gb Minor,G,Minor,320528,5:20,Armind (Armada),2026-09-11,False,False,False
melodic-house-techno,21,The Rapture Pt.III,&ME; Black Coffee; Keinemusik,,Original Mix,Melodic House & Techno,120,E Minor,E,Minor,482226,8:02,Keinemusik,2023-06-09,False,False,False
melodic-house-techno,22,Move (feat. Malachiii),Adam Port; Keinemusik; Stryv; Malachiii,,Extended Mix,Melodic House & Techno,120,Ab Minor,A,Minor,352674,5:52,Keinemusik,2024-06-07,False,False,False
melodic-house-techno,23,Sequences,John B; Solee; Iorie; Township Rebellion,,Extended Mix,Melodic House & Techno,124,B Major,B,Major,342827,5:42,HILOMATIK,2026-08-28,False,False,False
melodic-house-techno,24,In the Moment,RÜFÜS DU SOL,Adriatique,Adriatique Extended Remix,Melodic House & Techno,124,Bb Minor,B,Minor,312077,5:12,Rose Avenue/Reprise,2025-04-04,False,False,False
melodic-house-techno,25,Don't Stress Your Mind,Boris Brejcha; Chemutai Sage,,Original Mix,Melodic House & Techno,130,Eb Major,E,Major,203076,3:23,FCKNG SERIOUS,2026-09-18,False,False,False
melodic-house-techno,26,Waiting for You,Volkoder; Korolova,,Original Mix,Melodic House & Techno,128,G Major,G,Major,348750,5:48,Drumcode,2026-08-28,False,False,False
melodic-house-techno,27,Closer (Adriatique x GENESI),Adriatique; Emmit Fenn; GENESI (ITA),,Extended Mix,Melodic House & Techno,128,G Major,G,Major,368673,6:08,X Recordings,2026-08-07,False,False,False
melodic-house-techno,28,Raider on the Storm,Solomun; Inez,,Original Mix,Melodic House & Techno,128,Ab Major,A,Major,328896,5:28,Diynamic,2026-08-07,False,False,False
melodic-house-techno,29,I See U,HotLap,,Original Mix,Melodic House & Techno,122,F Major,F,Major,380105,6:20,Siamese,2026-06-12,False,False,False
melodic-house-techno,30,Get It Together,Roland Clark; Upercent,Super Flu,Super Flu Remix,Melodic House & Techno,122,G Minor,G,Minor,350171,5:50,Eleatics Records,2026-09-18,False,False,False
melodic-house-techno,31,On The Other Side,1Line; 19:26,,Extended Version,Melodic House & Techno,93,E Minor,E,Minor,244354,4:04,Cercle Records,2026-09-17,False,False,False
melodic-house-techno,32,Mewo Fie,Ilan Bluestone; EL Waves; Pieter T; Jonny Bluestone,Jerome Isma-Ae,Jerome Isma-Ae Extended Mix,Melodic House & Techno,128,A Major,A,Major,357187,5:57,Anjunabeats,2026-09-16,False,False,False
melodic-house-techno,33,Possibility,Juan Brizuela; Rem Siman,,Original Mix,Melodic House & Techno,127,E Major,E,Major,418235,6:58,Diynamic,2026-08-28,False,False,False
melodic-house-techno,34,Chema,LAMPETEE; Osfur; UVITA,,Original Mix,Melodic House & Techno,124,Db Major,D,Major,379359,6:19,Crosstown Rebels,2026-09-18,False,False,False
melodic-house-techno,35,UH HUH,LUCH,,Original Mix,Melodic House & Techno,123,D Major,D,Major,405914,6:45,Gozar Records,2026-02-06,False,False,False
melodic-house-techno,36,Time ,Re.you,,Original Mix,Melodic House & Techno,124,E Major,E,Major,313184,5:13,Magnifik Music,2026-09-25,False,False,False
melodic-house-techno,37,Shake,Kiko; Olivier Giacomotto,,Original Mix,Melodic House & Techno,128,D Major,D,Major,304687,5:04,Watergate Records,2026-09-11,False,False,False
melodic-house-techno,38,Love Parade,Da Hool; Cassian; YOTTO,,Extended Mix,Melodic House & Techno,128,D Major,D,Major,249433,4:09,Afterlife Records,2025-09-19,False,False,False
melodic-house-techno,39,Murda,Argy; 7 SKIES,,Extended Mix,Melodic House & Techno,128,Ab Major,A,Major,247500,4:07,ÆDEN RECORDS,2026-08-28,False,False,False
melodic-house-techno,40,Pjanoo,Eric Prydz,,Club Mix,Melodic House & Techno,126,G Minor,G,Minor,450912,7:30,Pryda Presents,2008-08-29,False,False,False
melodic-house-techno,41,Recall,HotLap,,Extended Mix,Melodic House & Techno,122,E Major,E,Major,348443,5:48,One Seven Music,2026-04-10,False,False,False
melodic-house-techno,42,Yosemite,Interplanetary Criminal; Kettama,,Extended,Melodic House & Techno,144,Ab Major,A,Major,362500,6:02,Steel City Dance Discs,2024-12-13,False,False,False
melodic-house-techno,43,Sweet Disposition,The Temper Trap,John Summit; Silver Panda,John Summit & Silver Panda Extended Remix,Melodic House & Techno,126,B Minor,B,Minor,344781,5:44,Experts Only,2024-01-26,False,False,False
melodic-house-techno,44,OH MY!,Kryder,,Extended Mix,Melodic House & Techno,128,Bb Minor,B,Minor,333750,5:33,SIZE Records,2026-09-04,False,False,False
melodic-house-techno,45,Olahni,Robag Wruhme,,Original Mix,Melodic House & Techno,128,Gb Major,G,Major,396758,6:36,Cocoon Recordings,2026-08-21,False,False,False
melodic-house-techno,46,Dreamer,Maty Owl; Keilimei,,Extended Mix,Melodic House & Techno,124,A Minor,A,Minor,391177,6:31,Anjunadeep,2026-09-18,False,False,False
melodic-house-techno,47,No Good,Stylo; Anyma (ofc),,Extended Mix,Melodic House & Techno,130,C Minor,C,Minor,216519,3:36,ÆDEN RECORDS,2026-08-28,False,False,False
melodic-house-techno,48,Neural Impact ,Biaxel; Andrea Mosca,,Extended Mix,Melodic House & Techno,128,A Minor,A,Minor,328124,5:28,Apogee Music,2026-09-18,False,False,False
melodic-house-techno,49,Euphoria,Andrewboy; Greg Gere,,Original Mix,Melodic House & Techno,128,E Major,E,Major,337500,5:37,HIGHER STATE,2026-09-18,False,False,False
melodic-house-techno,50,Yum@,16BL,,Extended Mix,Melodic House & Techno,122,F Minor,F,Minor,409180,6:49,Global Underground,2026-09-18,False,False,False
melodic-house-techno,51,Runway,V.VALENTINA; Redhead Queen,,Original Mix,Melodic House & Techno,122,E Minor,E,Minor,299016,4:59,HYPECUE,2026-09-11,False,False,False
melodic-house-techno,52,Dance Baby,Liva K; HotLap,,Original Mix,Melodic House & Techno,123,C Minor,C,Minor,407804,6:47,Abracadabra Music,2026-07-24,False,False,False
melodic-house-techno,53,Short Stop,Matt Sassari; HNTR,,Extended Mix,Melodic House & Techno,130,Eb Minor,E,Minor,325280,5:25,MADMINDS,2026-08-14,False,False,False
melodic-house-techno,54,See You Percolate,Fletcher Kerr,,Extended Mix,Melodic House & Techno,128,Db Major,D,Major,318870,5:18,Toolroom Trax,2026-09-18,False,False,False
melodic-house-techno,55,Doin' It All For The Culture ,LUCH,,Original Mix,Melodic House & Techno,123,E Major,E,Major,343414,5:43,Human By Default,2026-07-24,False,False,False
melodic-house-techno,56,Credence,Sonickraft,,Original Mix,Melodic House & Techno,125,E Minor,E,Minor,324088,5:24,Diynamic,2026-09-18,False,False,False
melodic-house-techno,57,Atoma,Anyma (ofc),,Extended Mix,Melodic House & Techno,130,Eb Major,E,Major,222461,3:42,ÆDEN RECORDS,2026-08-28,False,False,False
melodic-house-techno,58,Trippy Yeah,Black Coffee; Jimi Jules,,Original Mix,Melodic House & Techno,123,A Major,A,Major,400405,6:40,Innervisions,2025-06-27,False,False,False
melodic-house-techno,59,7 Days,Kevin de Vries; Meduza,,Extended Mix,Melodic House & Techno,128,Bb Major,B,Major,326250,5:26,Tomorrowland Music,2026-08-07,False,False,False
melodic-house-techno,60,Heart Spin ,JUNO (DE); Samm (BE),,Original Mix,Melodic House & Techno,120,B Major,B,Major,356000,5:56,Magnifik Music,2026-05-29,False,False,False
melodic-house-techno,61,Wat Da Fuck,Velvet Mode; Tayllor; ANDRÉAS,,Extended Mix,Melodic House & Techno,123,F Major,F,Major,382439,6:22,Helix Records,2026-09-18,False,False,True
melodic-house-techno,62,Selekta,Tuggawar; Vintage Culture; Kevin Brauer,,Extended,Melodic House & Techno,130,A Major,A,Major,297230,4:57,AFFAIRS,2026-08-28,False,False,False
melodic-house-techno,63,Surrender,Wave Wave,,Original Mix,Melodic House & Techno,129,Ab Major,A,Major,305184,5:05,Diynamic,2026-08-21,False,False,False
melodic-house-techno,64,Barababa,Tony Shades; AVÖ (PT); Sauaro; Andrew Aoun,,Original Mix,Melodic House & Techno,123,E Major,E,Major,343414,5:43,Radiate Records,2026-08-21,False,False,False
melodic-house-techno,65,Feel So Right,KIMONOS; Josh Gigante,,Original Mix,Melodic House & Techno,124,Gb Minor,G,Minor,312403,5:12,tszr,2026-04-10,False,False,False
melodic-house-techno,66,Buka ,Cherry (UA),,Extended Mix,Melodic House & Techno,127,D Major,D,Major,328828,5:28,Captive Soul,2026-08-14,False,False,False
melodic-house-techno,67,Sing It Back,Laherte,,Extended Mix,Melodic House & Techno,128,Eb Minor,E,Minor,311308,5:11,CIRCA Recordings.,2026-08-14,False,False,False
melodic-house-techno,68,Attract ,Ajna (BE); Samm (BE),,Original Mix,Melodic House & Techno,123,D Minor,D,Minor,409756,6:49,Magnifik Music,2026-06-19,False,False,False
melodic-house-techno,69,No Rules,Notre Dame,,Original Mix,Melodic House & Techno,124,Ab Major,A,Major,344462,5:44,Diynamic,2026-05-01,False,False,False
melodic-house-techno,70,Hot Sauce,Kapuchon; Miss Monique; GLZ,,Extended,Melodic House & Techno,129,Gb Major,G,Major,336097,5:36,AETERNA Records,2026-05-01,False,False,False
melodic-house-techno,71,Aria,Argy; Omnya (official),,Extended Mix,Melodic House & Techno,122,C Major,C,Major,314754,5:14,Afterlife Records,2023-09-22,False,False,False
melodic-house-techno,72,Turn On The Lights again.. (feat. Future & Fred again..),Future; Swedish House Mafia; Fred again..,Anyma (ofc),feat. Future & Fred again..,Melodic House & Techno,126,Gb Minor,G,Minor,301052,5:01,Atlantic Records UK,2022-09-12,False,False,False
melodic-house-techno,73,333 (Extended),Super Flu; Peace Control; Eric Reyes,,Original Mix,Melodic House & Techno,124,A Minor,A,Minor,406459,6:46,Didschn,2026-07-31,False,False,False
melodic-house-techno,74,Voices In My Head,Argy; Anyma (ofc); Son of Son,,Extended Mix,Melodic House & Techno,128,D Major,D,Major,256933,4:16,The End Of Genesys,2025-02-14,False,False,False
melodic-house-techno,75,Tell Me Why,Supermode,Meduza,MEDUZA Extended Remix,Melodic House & Techno,126,B Major,B,Major,508690,8:28,Axtone Records,2022-09-02,False,False,False
melodic-house-techno,76,Disruption,Frankey & Sandrino,,Original Mix,Melodic House & Techno,124,D Minor,D,Minor,348387,5:48,Kompakt,2026-09-25,False,False,False
melodic-house-techno,77,Knock Me Off,Max Pavlov,,Extended Mix,Melodic House & Techno,122,G Major,G,Major,346229,5:46,Parallel Community,2026-09-18,False,False,False
melodic-house-techno,78,Fumaxohn,Robag Wruhme,,Original Mix,Melodic House & Techno,127,Ab Minor,A,Minor,322259,5:22,Cocoon Recordings,2026-08-21,False,False,False
melodic-house-techno,79,Darkest Nights,Yamil; Clemente (ES),Andhim,andhim Remix,Melodic House & Techno,123,F Minor,F,Minor,396503,6:36,Essential Part,2026-07-24,False,False,False
melodic-house-techno,80,Be The One,Adam Port; Keinemusik; SG Lewis,,Extended,Melodic House & Techno,123,F Minor,F,Minor,285000,4:45,Keinemusik,2026-04-24,False,False,False
melodic-house-techno,81,More Love,Moderat; &ME; Rampa; Keinemusik,&ME; Rampa,Rampa &ME Remix,Melodic House & Techno,122,B Minor,B,Minor,442746,7:22,Keinemusik,2023-10-27,False,False,False
melodic-house-techno,82,Loopy Loopy ,Space Motion; Soofnic,,Original Mix,Melodic House & Techno,128,F Major,F,Major,255937,4:15,Space Motion Records,2026-09-18,False,False,False
melodic-house-techno,83,Confused,Super Flu; Monkey Safari,,Original Mix,Melodic House & Techno,120,Bb Minor,B,Minor,352500,5:52,Good Vibes From Paradise,2026-08-28,False,False,False
melodic-house-techno,84,Coming Home,Adriatique; Rhys from the Sticks,,Extended Mix,Melodic House & Techno,126,F Minor,F,Minor,281929,4:41,X Recordings,2026-07-10,False,False,False
melodic-house-techno,85,Take You There,ARTBAT; SIX40TWO,,Original Mix,Melodic House & Techno,127,C Major,C,Major,244251,4:04,UPPERGROUND,2026-06-19,False,False,False
melodic-house-techno,86,Taka Taka,Rivo; Doriann (IL),,Extended Mix,Melodic House & Techno,128,C Major,C,Major,280312,4:40,Tomorrowland Music,2026-09-04,False,False,False
melodic-house-techno,87,Burnin’,Mosoo; Samm (BE),,Original Mix,Melodic House & Techno,121,G Major,G,Major,416664,6:56,VOD,2026-07-17,False,False,False
melodic-house-techno,88,Toxic,Vintage Culture; DEPARTAMENTO,,Extended,Melodic House & Techno,125,C Minor,C,Minor,384855,6:24,AFFAIRS,2026-07-03,False,False,False
melodic-house-techno,89,Ciento,TH;EN,,Original Mix,Melodic House & Techno,126,Gb Major,G,Major,324285,5:24,NOW,2026-08-07,False,False,False
melodic-house-techno,90,Window Shake,Argy; SOLANCE,,Original Mix,Melodic House & Techno,129,Eb Major,E,Major,298604,4:58,NEWORLD,2026-07-24,False,False,False
melodic-house-techno,91,Prophecy,Baset; Anyma (ofc); 19:26,,Extended Mix,Melodic House & Techno,130,F Major,F,Major,269538,4:29,ÆDEN RECORDS,2026-08-28,False,False,False
melodic-house-techno,92,Hold On,Eelke Kleijn,,Extended Mix,Melodic House & Techno,129,F Major,F,Major,336744,5:36,DAYS like NIGHTS,2026-09-11,False,False,False
melodic-house-techno,93,Light Event,Modeplex; Adi Dassler,,Original Mix,Melodic House & Techno,123,D Minor,D,Minor,345365,5:45,UNA SOL,2026-09-18,False,False,False
melodic-house-techno,94,Jump,Maxim Lany,,Extended,Melodic House & Techno,126,E Major,E,Major,339052,5:39,AETERNA Records,2026-09-11,False,False,False
melodic-house-techno,95,EVERYTHING IN ITS RIGHT PLACE,Magnus; JEWELS; YUMA.; SOMMA; LE YORA,,Original Mix,Melodic House & Techno,124,C Major,C,Major,434008,7:14,LE YORA COLLECTIVE,2026-01-30,False,False,False
melodic-house-techno,96,Ghost,Citadelle,,Extended Mix,Melodic House & Techno,128,Eb Major,E,Major,247587,4:07,STMPD RCRDS,2026-09-18,False,False,False
melodic-house-techno,97,Singapore,Maxim Lany,,Original Mix,Melodic House & Techno,123,Eb Major,E,Major,421531,7:01,Systematic Recordings,2026-09-18,False,False,False
melodic-house-techno,98,Desert Sunrise,Sainte Vie; Colyn,,Extended,Melodic House & Techno,125,A Minor,A,Minor,313877,5:13,Interstellar Recordings (Insomniac),2026-09-18,False,False,False
melodic-house-techno,99,Be My Own,Monte; Stylo; Kevin de Vries,,Extended Mix,Melodic House & Techno,130,D Minor,D,Minor,243807,4:03,SPINNIN' RECORDS,2026-09-11,False,False,False
melodic-house-techno,100,One,Lily Papas; Planet Of Souls,PROFF,PROFF Extended Reshuffle,Melodic House & Techno,124,B Minor,B,Minor,527419,8:47,Anjunachill,2026-09-07,False,False,False
minimal-deep-tech,1,Can You Feel The Bass ,The Base Boys; Local Dub,,Local Dub Remix,Minimal / Deep Tech,130,D Minor,D,Minor,385861,6:25,You&Me Records,2026-09-11,False,False,True
minimal-deep-tech,2,Misery,Rossi.,,Original Mix,Minimal / Deep Tech,131,D Minor,D,Minor,279923,4:39,ROSSI.HOME//GRXWN.,2026-09-11,False,False,False
minimal-deep-tech,3,Feel The Same ,Jeff Sorkowitz,,Original Mix,Minimal / Deep Tech,129,C Major,C,Major,327616,5:27,Short Circuit,2026-09-04,False,False,False
